Inventory Date,ItemCode,Branch,Demand
1/7/2018,55,Fontana,4
1/7/2018,57,Sacramento Main,5
1/7/2018,59,Seattle F&S,9
1/7/2018,63,Sacramento Main,12
1/7/2018,55,Fontana,4
1/7/2018,55,Fontana,4
1/7/2018,39,Vancouver F&S,8
1/7/2018,15,Sacramento Main,44
1/7/2018,39,Vancouver F&S,8
1/7/2018,209,Baltimore F&S,32
1/28/2018,381,Fontana,1582
1/7/2018,68,Great Lakes CC,84
1/7/2018,69,Tampa F&S,771
1/14/2018,ALJN12,Vancouver F&S,1529
1/7/2018,903,Seattle F&S,53
1/7/2018,6531,Montreal F&S,184
1/21/2018,1870029,Seattle F&S,1872
1/28/2018,381,Toronto F&S,8854
1/7/2018,365,Houston F&S,80
1/7/2018,466,Houston F&S,412
1/7/2018,58,Tampa F&S,29
1/7/2018,63,Sacramento Main,12
1/7/2018,45004X14,Houston F&S,1116
1/7/2018,230,Baltimore F&S,100
1/7/2018,532,Fontana,23
1/7/2018,88,Fontana,45
1/7/2018,57,Atlanta F&S,81
1/7/2018,88,Seattle F&S,52
1/7/2018,119,Linden,49
1/7/2018,17,Atlanta F&S,67
1/7/2018,201,Toronto F&S,106
1/7/2018,230,Baltimore F&S,100
1/7/2018,56,Toronto F&S,180
1/7/2018,55,Fontana,4
1/7/2018,63,Sacramento Main,12
1/7/2018,94,Toronto F&S,62
1/7/2018,204,Seattle F&S,69
1/7/2018,56,Tampa F&S,16
1/7/2018,59,Tampa F&S,35
1/7/2018,96,Toronto F&S,76
1/7/2018,85,Sacramento Main,7
1/7/2018,140,Fontana,30
1/7/2018,166,Montreal F&S,56
1/7/2018,55,Sacramento Main,1
1/7/2018,94,Toronto F&S,62
1/7/2018,57,Sacramento Main,5
1/7/2018,436,Tampa F&S,500
1/7/2018,437,Montreal F&S,5340
1/7/2018,56,Tampa F&S,16
1/7/2018,437,Vancouver F&S,400
1/7/2018,108,Montreal F&S,14
1/7/2018,69,Sacramento Main,27
1/7/2018,108,Montreal F&S,14
1/7/2018,58,Sacramento Main,2
1/7/2018,56,Atlanta F&S,10
1/7/2018,58,Sacramento Main,2
1/7/2018,123,Sacramento Main,135
1/7/2018,457,Baltimore F&S,157
1/7/2018,66,Sacramento Main,22
1/7/2018,532,Fontana,23
1/7/2018,208,Seattle F&S,508
1/7/2018,337,Seattle F&S,285
1/7/2018,0241670,Toronto F&S,594
1/7/2018,258,Montreal F&S,344
1/7/2018,124,Seattle F&S,25
1/7/2018,57,Atlanta F&S,81
1/14/2018,PSH4000,Linden,944
1/7/2018,597,Atlanta F&S,721
1/7/2018,215,Great Lakes CC,888
1/7/2018,195,Toronto F&S,162
1/7/2018,230,Baltimore F&S,100
1/7/2018,265,Atlanta F&S,99
1/14/2018,10696,Tampa F&S,733
1/7/2018,15,Houston F&S,65
1/7/2018,58,Tampa F&S,29
1/28/2018,12,Baltimore F&S,3661
1/28/2018,461,Baltimore F&S,1899
1/7/2018,457,Atlanta F&S,169
1/14/2018,1904311,Seattle F&S,1309
1/28/2018,461,Tampa F&S,3295
1/28/2018,462,Atlanta F&S,4772
1/28/2018,462,Baltimore F&S,6482
1/7/2018,B44,Montreal F&S,333
1/7/2018,462,Great Lakes CC,125
1/7/2018,HCCW,Great Lakes CC,724
1/28/2018,462,Tampa F&S,5032
1/28/2018,463,Atlanta F&S,13005
1/28/2018,463,Baltimore F&S,11275
1/7/2018,8074,Edmonton F&S,349
1/7/2018,463,Great Lakes CC,1250
1/28/2018,463,Houston F&S,6537
1/28/2018,463,Tampa F&S,3624
1/7/2018,55,Sacramento Main,1
1/7/2018,55,Sacramento Main,1
1/7/2018,466,Atlanta F&S,246
1/28/2018,466,Baltimore F&S,3968
1/7/2018,466,Fontana,476
1/7/2018,466,Houston F&S,412
1/7/2018,58,Atlanta F&S,39
1/21/2018,45004X06,Fontana,714
1/28/2018,466,Tampa F&S,5354
1/7/2018,457,Tampa F&S,586
1/7/2018,9701,Seattle F&S,667
1/7/2018,56,Tampa F&S,16
1/7/2018,223,Fontana,151
1/7/2018,469,Great Lakes CC,1463
1/7/2018,9242,Great Lakes CC,94
1/7/2018,59,Seattle F&S,9
1/7/2018,1900008,Toronto F&S,322
1/7/2018,1606,Vancouver F&S,629
1/7/2018,469,Toronto F&S,192
1/28/2018,474,Atlanta F&S,17574
1/28/2018,474,Baltimore F&S,19708
1/28/2018,474,Fontana,7067
1/7/2018,2185,Linden,205
1/28/2018,474,Houston F&S,4696
1/7/2018,169,Fontana,89
1/7/2018,461,Houston F&S,1363
1/28/2018,474,Tampa F&S,18942
1/7/2018,652,Seattle F&S,266
1/14/2018,12,Houston F&S,878
1/7/2018,B52,Toronto F&S,986
1/21/2018,PSH0124,Baltimore F&S,770
1/7/2018,140,Fontana,30
1/7/2018,17,Edmonton F&S,36
1/7/2018,ALJN14,Vancouver F&S,692
1/28/2018,475,Seattle F&S,1256
1/7/2018,189,Fontana,1203
1/7/2018,462,Fontana,403
1/7/2018,373,Toronto F&S,300
1/28/2018,476,Baltimore F&S,12340
1/21/2018,06F,Edmonton F&S,2342
1/7/2018,1718002,Linden,1637
1/7/2018,896,Tampa F&S,117
1/7/2018,55,Fontana,4
1/14/2018,5764,Seattle F&S,838
1/28/2018,476,Tampa F&S,5564
1/7/2018,58,Sacramento Main,2
1/7/2018,63,Sacramento Main,12
1/28/2018,511,Atlanta F&S,31414
1/28/2018,511,Baltimore F&S,37443
1/28/2018,511,Fontana,4366
1/7/2018,85,Baltimore F&S,1080
1/28/2018,511,Houston F&S,7214
1/7/2018,56,Tampa F&S,16
1/28/2018,511,Tampa F&S,28361
1/7/2018,1870105,Toronto F&S,2250
1/28/2018,513,Baltimore F&S,1613
1/7/2018,4539,Linden,179
1/28/2018,513,Fontana,16777
1/28/2018,513,Great Lakes CC,2039
1/21/2018,513,Houston F&S,5006
1/7/2018,603,Atlanta F&S,218
1/21/2018,513,Sacramento Main,1804
1/28/2018,513,Seattle F&S,5940
1/28/2018,513,Tampa F&S,6148
1/14/2018,513,Toronto F&S,964
1/7/2018,513,Vancouver F&S,1798
1/7/2018,136,Vancouver F&S,51
1/28/2018,519,Fontana,3680
1/7/2018,7511,Great Lakes CC,719
1/7/2018,530,Seattle F&S,272
1/7/2018,96,Fontana,48
1/7/2018,123,Vancouver F&S,224
1/7/2018,7865,Houston F&S,1386
1/28/2018,519,Tampa F&S,2219
1/7/2018,2214,Seattle F&S,563
1/7/2018,69,Montreal F&S,104
1/28/2018,521,Montreal F&S,2914
1/28/2018,521,Toronto F&S,25660
1/28/2018,521,Vancouver F&S,17042
1/7/2018,94,Seattle F&S,24
1/7/2018,17,Vancouver F&S,17
1/7/2018,119,Linden,49
1/7/2018,532,Fontana,23
1/7/2018,124,Toronto F&S,71
1/7/2018,58,Sacramento Main,2
1/7/2018,119,Linden,49
1/7/2018,285,Tampa F&S,31
1/7/2018,140,Fontana,30
1/7/2018,137,Sacramento Main,13
1/7/2018,57,Tampa F&S,41
1/7/2018,66,Montreal F&S,213
1/7/2018,55,Fontana,4
1/7/2018,144,Great Lakes CC,34
1/7/2018,164,Montreal F&S,198
1/7/2018,530,Edmonton F&S,127
1/7/2018,259,Montreal F&S,435
1/7/2018,530,Montreal F&S,681
1/7/2018,55,Sacramento Main,1
1/7/2018,458,Baltimore F&S,297
1/7/2018,530,Toronto F&S,402
1/7/2018,137,Sacramento Main,13
1/7/2018,57,Fontana,11
1/7/2018,211,Sacramento Main,26
1/7/2018,55,Fontana,4
1/7/2018,57,Seattle F&S,28
1/7/2018,69,Toronto F&S,66
1/7/2018,63,Sacramento Main,12
1/7/2018,532,Fontana,23
1/7/2018,189,Sacramento Main,20
1/7/2018,204,Seattle F&S,69
1/7/2018,69,Toronto F&S,66
1/7/2018,189,Sacramento Main,20
1/7/2018,94,Seattle F&S,24
1/7/2018,137,Sacramento Main,13
1/7/2018,57,Fontana,11
1/7/2018,71,Sacramento Main,110
1/7/2018,85,Sacramento Main,7
1/7/2018,119,Linden,49
1/7/2018,88,Atlanta F&S,37
1/7/2018,58,Tampa F&S,29
1/7/2018,94,Seattle F&S,24
1/7/2018,58,Sacramento Main,2
1/7/2018,137,Sacramento Main,13
1/7/2018,55,Atlanta F&S,3
1/7/2018,15,Sacramento Main,44
1/7/2018,141,Seattle F&S,21
1/7/2018,535,Montreal F&S,111
1/7/2018,63,Sacramento Main,12
1/7/2018,192,Toronto F&S,72
1/7/2018,208,Toronto F&S,122
1/7/2018,58,Sacramento Main,2
1/7/2018,201,Toronto F&S,106
1/7/2018,56,Atlanta F&S,10
1/7/2018,108,Fontana,109
1/7/2018,94,Seattle F&S,24
1/7/2018,55,Atlanta F&S,3
1/7/2018,140,Fontana,30
1/7/2018,129,Toronto F&S,40
1/7/2018,189,Sacramento Main,20
1/7/2018,63,Sacramento Main,12
1/7/2018,140,Fontana,30
1/7/2018,55,Sacramento Main,1
1/7/2018,55,Fontana,4
1/7/2018,137,Sacramento Main,13
1/7/2018,115,Sacramento Main,140
1/7/2018,57,Fontana,11
1/7/2018,369,Houston F&S,147
1/7/2018,189,Sacramento Main,20
1/7/2018,55,Atlanta F&S,3
1/7/2018,140,Fontana,30
1/7/2018,55,Fontana,4
1/7/2018,55,Fontana,4
1/7/2018,56,Fontana,6
1/7/2018,349,Fontana,133
1/7/2018,57,Toronto F&S,167
1/7/2018,112,Vancouver F&S,306
1/7/2018,4658,Fontana,233
1/7/2018,469,Fontana,124
1/7/2018,201A,Tampa F&S,575
1/7/2018,11,Atlanta F&S,625
1/7/2018,58,Sacramento Main,2
1/7/2018,571,Houston F&S,143
1/7/2018,3975,Houston F&S,1126
1/7/2018,128,Montreal F&S,168
1/7/2018,163,Montreal F&S,18
1/7/2018,190,Great Lakes CC,271
1/28/2018,573,Atlanta F&S,826
1/7/2018,58,Sacramento Main,2
1/7/2018,457,Atlanta F&S,169
1/7/2018,55,Sacramento Main,1
1/7/2018,739,Fontana,1537
1/7/2018,4119,Fontana,477
1/7/2018,55,Sacramento Main,1
1/7/2018,579,Atlanta F&S,119
1/7/2018,3981,Sacramento Main,510
1/7/2018,63,Sacramento Main,12
1/7/2018,137,Sacramento Main,13
1/7/2018,58,Toronto F&S,42
1/7/2018,59,Seattle F&S,9
1/7/2018,55,Fontana,4
1/7/2018,108,Fontana,109
1/7/2018,59,Seattle F&S,9
1/7/2018,58,Tampa F&S,29
1/7/2018,140,Fontana,30
1/7/2018,108,Fontana,109
1/7/2018,56,Fontana,6
1/7/2018,108,Montreal F&S,14
1/7/2018,799,Atlanta F&S,85
1/7/2018,799,Atlanta F&S,85
1/7/2018,265,Atlanta F&S,99
1/7/2018,57,Seattle F&S,28
1/7/2018,572,Atlanta F&S,158
1/7/2018,635,Atlanta F&S,199
1/7/2018,63,Sacramento Main,12
1/7/2018,17,Edmonton F&S,36
1/7/2018,108,Montreal F&S,14
1/7/2018,55,Fontana,4
1/7/2018,1900011,Toronto F&S,339
1/7/2018,39,Vancouver F&S,8
1/7/2018,55,Sacramento Main,1
1/7/2018,1908680,Toronto F&S,245
1/7/2018,55,Atlanta F&S,3
1/7/2018,11,Sacramento Main,54
1/7/2018,06D,Tampa F&S,480
1/7/2018,583,Atlanta F&S,234
1/7/2018,55,Fontana,4
1/7/2018,285,Tampa F&S,31
1/7/2018,88,Seattle F&S,52
1/7/2018,06Q,Houston F&S,295
1/7/2018,658,Houston F&S,121
1/7/2018,62,Sacramento Main,38
1/7/2018,39,Vancouver F&S,8
1/7/2018,9319,Tampa F&S,251
1/7/2018,208,Toronto F&S,122
1/7/2018,55,Fontana,4
1/7/2018,71,Great Lakes CC,60
1/7/2018,639,Atlanta F&S,63
1/7/2018,111,Great Lakes CC,86
1/7/2018,169,Toronto F&S,78
1/7/2018,208,Great Lakes CC,90
1/7/2018,126,Sacramento Main,216
1/7/2018,55,Atlanta F&S,3
1/7/2018,591,Houston F&S,196
1/7/2018,59,Toronto F&S,170
1/7/2018,591,Atlanta F&S,202
1/7/2018,55,Seattle F&S,15
1/7/2018,56,Atlanta F&S,10
1/7/2018,55,Sacramento Main,1
1/7/2018,7855,Fontana,239
1/7/2018,942,Tampa F&S,444
1/7/2018,57,Tampa F&S,41
1/7/2018,129,Toronto F&S,40
1/7/2018,156,Vancouver F&S,113
1/7/2018,17,Vancouver F&S,17
1/7/2018,631,Atlanta F&S,388
1/7/2018,2216,Fontana,161
1/7/2018,55,Seattle F&S,15
1/7/2018,56,Tampa F&S,16
1/7/2018,579,Atlanta F&S,119
1/7/2018,373,Tampa F&S,131
1/7/2018,458,Baltimore F&S,297
1/21/2018,7541,Baltimore F&S,855
1/7/2018,63,Sacramento Main,12
1/7/2018,1900008,Toronto F&S,322
1/7/2018,55,Fontana,4
1/7/2018,370,Seattle F&S,55
1/28/2018,595,Tampa F&S,938
1/7/2018,58,Sacramento Main,2
1/7/2018,56,Fontana,6
1/7/2018,H00578,Edmonton F&S,716
1/7/2018,15,Sacramento Main,44
1/7/2018,17,Vancouver F&S,17
1/7/2018,128,Sacramento Main,230
1/7/2018,58,Sacramento Main,2
1/7/2018,67,Montreal F&S,87
1/7/2018,111,Houston F&S,210
1/7/2018,55,Sacramento Main,1
1/7/2018,59,Seattle F&S,9
1/7/2018,6701,Atlanta F&S,1099
1/7/2018,55,Fontana,4
1/7/2018,370,Seattle F&S,55
1/7/2018,619,Atlanta F&S,153
1/7/2018,57,Seattle F&S,28
1/7/2018,204A,Sacramento Main,1620
1/7/2018,1718092,Vancouver F&S,473
1/7/2018,11,Sacramento Main,54
1/7/2018,62,Sacramento Main,38
1/7/2018,59,Tampa F&S,35
1/7/2018,194,Fontana,58
1/7/2018,SR265,Great Lakes CC,921
1/7/2018,119,Houston F&S,221
1/7/2018,59,Seattle F&S,9
1/7/2018,910,Tampa F&S,95
1/7/2018,88,Atlanta F&S,37
1/7/2018,2182,Tampa F&S,176
1/7/2018,7551,Atlanta F&S,290
1/7/2018,57,Tampa F&S,41
1/7/2018,57,Sacramento Main,5
1/7/2018,532,Fontana,23
1/7/2018,250,Tampa F&S,232
1/7/2018,94,Toronto F&S,62
1/7/2018,56,Seattle F&S,19
1/7/2018,166,Montreal F&S,56
1/7/2018,96,Fontana,48
1/7/2018,124,Seattle F&S,25
1/7/2018,191,Toronto F&S,189
1/7/2018,204,Seattle F&S,69
1/7/2018,57,Fontana,11
1/7/2018,459,Fontana,177
1/7/2018,88,Seattle F&S,52
1/7/2018,55,Fontana,4
1/7/2018,208,Houston F&S,79
1/7/2018,317,Toronto F&S,74
1/7/2018,63,Sacramento Main,12
1/7/2018,125,Seattle F&S,118
1/7/2018,234,Baltimore F&S,128
1/7/2018,1908771,Toronto F&S,178
1/7/2018,8074,Seattle F&S,146
1/7/2018,163,Montreal F&S,18
1/7/2018,109,Houston F&S,120
1/7/2018,139,Toronto F&S,132
1/7/2018,57,Seattle F&S,28
1/7/2018,9509,Vancouver F&S,292
1/7/2018,129,Baltimore F&S,145
1/7/2018,58,Tampa F&S,29
1/14/2018,7142,Tampa F&S,452
1/7/2018,69,Montreal F&S,104
1/7/2018,55,Seattle F&S,15
1/7/2018,1718904,Edmonton F&S,207
1/7/2018,119,Sacramento Main,174
1/7/2018,189,Sacramento Main,20
1/7/2018,727,Houston F&S,313
1/7/2018,QH5,Great Lakes CC,303
1/7/2018,58,Atlanta F&S,39
1/7/2018,HDT120,Sacramento Main,580
1/7/2018,462,Great Lakes CC,125
1/7/2018,169,Seattle F&S,88
1/7/2018,88,Atlanta F&S,37
1/7/2018,69,Fontana,152
1/7/2018,88,Atlanta F&S,37
1/7/2018,163,Montreal F&S,18
1/7/2018,144,Vancouver F&S,75
1/7/2018,204,Seattle F&S,69
1/7/2018,55,Sacramento Main,1
1/7/2018,56,Fontana,6
1/7/2018,69,Toronto F&S,66
1/7/2018,96,Fontana,48
1/7/2018,88,Fontana,45
1/7/2018,57,Tampa F&S,41
1/7/2018,39,Vancouver F&S,8
1/7/2018,351,Houston F&S,47
1/7/2018,17,Atlanta F&S,67
1/7/2018,635,Houston F&S,59
1/7/2018,06Q,Edmonton F&S,683
1/7/2018,201,Toronto F&S,106
1/7/2018,337,Seattle F&S,285
1/7/2018,131,Seattle F&S,440
1/7/2018,71,Sacramento Main,110
1/14/2018,3995,Seattle F&S,739
1/7/2018,HDTM0220,Fontana,498
1/7/2018,109,Houston F&S,120
1/7/2018,56,Fontana,6
1/7/2018,119,Tampa F&S,883
1/7/2018,100037,Fontana,340
1/7/2018,119,Great Lakes CC,144
1/7/2018,47009,Edmonton F&S,429
1/7/2018,10624,Sacramento Main,396
1/7/2018,634,Tampa F&S,97
1/7/2018,121,Toronto F&S,566
1/14/2018,1606,Vancouver F&S,879
1/7/2018,71,Houston F&S,231
1/28/2018,632,Tampa F&S,1140
1/7/2018,SR68,Tampa F&S,810
1/7/2018,591,Houston F&S,196
1/7/2018,119,Vancouver F&S,524
1/7/2018,71,Sacramento Main,110
1/7/2018,55,Atlanta F&S,3
1/7/2018,910,Tampa F&S,95
1/7/2018,126,Sacramento Main,216
1/7/2018,11,Sacramento Main,54
1/7/2018,14,Sacramento Main,288
1/7/2018,96,Fontana,48
1/7/2018,108,Montreal F&S,14
1/7/2018,140,Toronto F&S,96
1/7/2018,121,Great Lakes CC,129
1/7/2018,57,Seattle F&S,28
1/7/2018,459,Baltimore F&S,381
1/7/2018,69,Sacramento Main,27
1/7/2018,55,Sacramento Main,1
1/7/2018,530,Edmonton F&S,127
1/7/2018,144,Montreal F&S,61
1/7/2018,55,Fontana,4
1/7/2018,119,Sacramento Main,174
1/7/2018,124,Seattle F&S,25
1/7/2018,58,Sacramento Main,2
1/7/2018,125,Seattle F&S,118
1/28/2018,644,Atlanta F&S,1281
1/7/2018,585,Atlanta F&S,244
1/7/2018,919,Tampa F&S,409
1/7/2018,HCHDB,Atlanta F&S,439
1/7/2018,58,Sacramento Main,2
1/7/2018,645,Houston F&S,64
1/7/2018,55,Fontana,4
1/28/2018,67,Fontana,871
1/7/2018,45017,Baltimore F&S,1019
1/7/2018,56,Fontana,6
1/7/2018,218,Seattle F&S,243
1/7/2018,15,Sacramento Main,44
1/7/2018,646,Tampa F&S,1052
1/14/2018,7142,Houston F&S,1338
1/7/2018,108,Montreal F&S,14
1/7/2018,57,Fontana,11
1/7/2018,108,Baltimore F&S,209
1/7/2018,129,Toronto F&S,40
1/21/2018,HCCAJ,Great Lakes CC,1810
1/7/2018,55,Fontana,4
1/28/2018,652,Atlanta F&S,4039
1/7/2018,208,Houston F&S,79
1/28/2018,652,Houston F&S,1341
1/7/2018,108,Fontana,109
1/28/2018,652,Tampa F&S,5926
1/7/2018,189,Sacramento Main,20
1/28/2018,654,Atlanta F&S,5319
1/7/2018,85,Sacramento Main,7
1/7/2018,124,Fontana,286
1/28/2018,654,Houston F&S,1471
1/7/2018,669,Atlanta F&S,401
1/28/2018,654,Tampa F&S,5302
1/28/2018,85,Baltimore F&S,1165
1/7/2018,57,Sacramento Main,5
1/7/2018,7855,Fontana,239
1/7/2018,57,Seattle F&S,28
1/7/2018,111,Vancouver F&S,130
1/7/2018,327,Toronto F&S,1277
1/7/2018,1718009,Linden,298
1/7/2018,233,Seattle F&S,46
1/7/2018,201,Tampa F&S,407
1/7/2018,6421,Great Lakes CC,334
1/7/2018,658,Houston F&S,121
1/7/2018,62,Toronto F&S,374
1/7/2018,56,Atlanta F&S,10
1/7/2018,59,Tampa F&S,35
1/7/2018,56,Fontana,6
1/7/2018,285,Tampa F&S,31
1/7/2018,459,Fontana,177
1/7/2018,47009,Edmonton F&S,429
1/7/2018,56,Tampa F&S,16
1/7/2018,15,Sacramento Main,44
1/7/2018,55,Sacramento Main,1
1/28/2018,671,Atlanta F&S,2190
1/7/2018,671,Houston F&S,610
1/28/2018,671,Tampa F&S,2834
1/7/2018,111,Great Lakes CC,86
1/21/2018,06D,Seattle F&S,653
1/7/2018,39,Vancouver F&S,8
1/7/2018,3999,Sacramento Main,352
1/7/2018,94,Seattle F&S,24
1/7/2018,15,Houston F&S,65
1/7/2018,55,Fontana,4
1/21/2018,759,Tampa F&S,343
1/7/2018,140,Toronto F&S,96
1/7/2018,10830,Tampa F&S,499
1/7/2018,57,Atlanta F&S,81
1/7/2018,7857,Edmonton F&S,684
1/14/2018,M01085,Tampa F&S,1119
1/14/2018,675,Houston F&S,546
1/7/2018,203,Seattle F&S,83
1/7/2018,55,Fontana,4
1/7/2018,209,Baltimore F&S,32
1/7/2018,58,Sacramento Main,2
1/7/2018,192,Toronto F&S,72
1/7/2018,85,Sacramento Main,7
1/7/2018,140,Fontana,30
1/7/2018,17,Vancouver F&S,17
1/7/2018,94,Toronto F&S,62
1/7/2018,58,Sacramento Main,2
1/7/2018,56,Atlanta F&S,10
1/7/2018,124,Seattle F&S,25
1/7/2018,88,Fontana,45
1/7/2018,55,Atlanta F&S,3
1/7/2018,169,Seattle F&S,88
1/7/2018,58,Sacramento Main,2
1/7/2018,39,Vancouver F&S,8
1/7/2018,189,Sacramento Main,20
1/7/2018,194,Fontana,58
1/7/2018,645,Houston F&S,64
1/7/2018,635,Houston F&S,59
1/7/2018,55,Fontana,4
1/7/2018,137,Sacramento Main,13
1/7/2018,459,Fontana,177
1/7/2018,69,Montreal F&S,104
1/7/2018,63,Sacramento Main,12
1/7/2018,109,Great Lakes CC,50
1/7/2018,69,Houston F&S,105
1/7/2018,351,Houston F&S,47
1/7/2018,317,Toronto F&S,74
1/7/2018,56,Fontana,6
1/7/2018,88,Fontana,45
1/7/2018,17,Vancouver F&S,17
1/7/2018,141,Seattle F&S,21
1/7/2018,55,Atlanta F&S,3
1/7/2018,17,Atlanta F&S,67
1/7/2018,71,Great Lakes CC,60
1/7/2018,108,Montreal F&S,14
1/7/2018,85,Sacramento Main,7
1/7/2018,166,Montreal F&S,56
1/7/2018,57,Sacramento Main,5
1/7/2018,128,Montreal F&S,168
1/7/2018,15,Sacramento Main,44
1/7/2018,189,Sacramento Main,20
1/7/2018,140,Fontana,30
1/7/2018,57,Seattle F&S,28
1/7/2018,108,Montreal F&S,14
1/7/2018,57,Sacramento Main,5
1/7/2018,55,Sacramento Main,1
1/7/2018,58,Sacramento Main,2
1/7/2018,56,Seattle F&S,19
1/7/2018,58,Atlanta F&S,39
1/7/2018,129,Toronto F&S,40
1/7/2018,85,Sacramento Main,7
1/7/2018,94,Seattle F&S,24
1/7/2018,55,Fontana,4
1/7/2018,58,Tampa F&S,29
1/7/2018,639,Atlanta F&S,63
1/7/2018,94,Seattle F&S,24
1/7/2018,124,Seattle F&S,25
1/7/2018,209,Baltimore F&S,32
1/7/2018,466,Seattle F&S,670
1/7/2018,88,Atlanta F&S,37
1/7/2018,2214,Sacramento Main,238
1/7/2018,45004X06,Fontana,699
1/7/2018,55,Fontana,4
1/7/2018,55,Sacramento Main,1
1/7/2018,39,Vancouver F&S,8
1/7/2018,58,Sacramento Main,2
1/28/2018,706,Atlanta F&S,5563
1/28/2018,706,Houston F&S,886
1/28/2018,706,Tampa F&S,5954
1/7/2018,68,Houston F&S,82
1/7/2018,193,Fontana,139
1/7/2018,530,Edmonton F&S,127
1/7/2018,17,Edmonton F&S,36
1/7/2018,136,Vancouver F&S,51
1/7/2018,15,Sacramento Main,44
1/7/2018,69,Sacramento Main,27
1/7/2018,56,Atlanta F&S,10
1/7/2018,8471,Fontana,485
1/7/2018,96,Fontana,48
1/7/2018,39,Vancouver F&S,8
1/7/2018,572,Atlanta F&S,158
1/7/2018,617,Tampa F&S,423
1/7/2018,797,Houston F&S,107
1/7/2018,3999,Baltimore F&S,1035
1/7/2018,125,Seattle F&S,118
1/7/2018,635,Houston F&S,59
1/28/2018,726,Tampa F&S,2202
1/7/2018,3989,Seattle F&S,1425
1/7/2018,727,Houston F&S,313
1/28/2018,727,Tampa F&S,2987
1/28/2018,12,Seattle F&S,1963
1/7/2018,327,Tampa F&S,424
1/7/2018,230,Baltimore F&S,100
1/14/2018,WPP21012,Houston F&S,1866
1/7/2018,639,Atlanta F&S,63
1/7/2018,62,Sacramento Main,38
1/28/2018,730,Atlanta F&S,884
1/7/2018,579,Atlanta F&S,119
1/7/2018,57,Sacramento Main,5
1/14/2018,730,Tampa F&S,279
1/7/2018,731,Fontana,496
1/7/2018,189,Sacramento Main,20
1/7/2018,108,Montreal F&S,14
1/7/2018,233,Seattle F&S,46
1/7/2018,1718010,Tampa F&S,486
1/7/2018,96,Fontana,48
1/7/2018,129,Toronto F&S,40
1/7/2018,365,Houston F&S,80
1/7/2018,131,Fontana,114
1/7/2018,130,Edmonton F&S,70
1/7/2018,17,Atlanta F&S,67
1/7/2018,39,Vancouver F&S,8
1/28/2018,738,Atlanta F&S,5717
1/7/2018,208,Seattle F&S,508
1/7/2018,738,Houston F&S,893
1/7/2018,658,Houston F&S,121
1/28/2018,738,Tampa F&S,8397
1/28/2018,739,Atlanta F&S,7065
1/7/2018,2184,Toronto F&S,1659
1/7/2018,739,Houston F&S,979
1/28/2018,739,Seattle F&S,2057
1/28/2018,739,Tampa F&S,8316
1/7/2018,1900535,Toronto F&S,328
1/14/2018,740,Fontana,1183
1/7/2018,631,Atlanta F&S,388
1/7/2018,56,Tampa F&S,16
1/7/2018,658,Houston F&S,121
1/7/2018,ALT5,Montreal F&S,557
1/7/2018,15,Houston F&S,65
1/14/2018,632,Tampa F&S,1025
1/14/2018,115,Houston F&S,592
1/7/2018,57,Seattle F&S,28
1/7/2018,69,Toronto F&S,66
1/7/2018,HDTM015,Fontana,963
1/14/2018,111,Baltimore F&S,836
1/7/2018,57,Seattle F&S,28
1/7/2018,599,Houston F&S,191
1/7/2018,125,Seattle F&S,118
1/7/2018,3698,Fontana,1135
1/14/2018,PSH4520,Linden,1507
1/7/2018,192,Toronto F&S,72
1/7/2018,3479,Baltimore F&S,600
1/7/2018,2214,Sacramento Main,238
1/28/2018,746,Tampa F&S,3422
1/7/2018,11,Edmonton F&S,252
1/7/2018,59,Tampa F&S,35
1/7/2018,71,Atlanta F&S,442
1/7/2018,645,Houston F&S,64
1/7/2018,144,Great Lakes CC,34
1/7/2018,579,Atlanta F&S,119
1/7/2018,119,Great Lakes CC,144
1/7/2018,58,Atlanta F&S,39
1/7/2018,352,Seattle F&S,338
1/7/2018,55,Fontana,4
1/7/2018,532,Fontana,23
1/7/2018,124,Seattle F&S,25
1/7/2018,144,Vancouver F&S,75
1/7/2018,141,Seattle F&S,21
1/7/2018,532,Fontana,23
1/7/2018,56,Fontana,6
1/7/2018,59,Tampa F&S,35
1/7/2018,94,Seattle F&S,24
1/7/2018,62,Sacramento Main,38
1/7/2018,85,Sacramento Main,7
1/7/2018,58,Atlanta F&S,39
1/7/2018,58,Sacramento Main,2
1/7/2018,903,Seattle F&S,53
1/7/2018,285,Tampa F&S,31
1/7/2018,58,Sacramento Main,2
1/7/2018,285,Tampa F&S,31
1/7/2018,56,Tampa F&S,16
1/7/2018,56,Fontana,6
1/7/2018,58,Sacramento Main,2
1/7/2018,58,Sacramento Main,2
1/7/2018,59,Tampa F&S,35
1/7/2018,189,Sacramento Main,20
1/7/2018,119,Linden,49
1/7/2018,59,Seattle F&S,9
1/7/2018,94,Seattle F&S,24
1/7/2018,66,Sacramento Main,22
1/7/2018,58,Sacramento Main,2
1/7/2018,209,Baltimore F&S,32
1/7/2018,69,Baltimore F&S,98
1/7/2018,88,Atlanta F&S,37
1/7/2018,128,Great Lakes CC,68
1/7/2018,94,Seattle F&S,24
1/7/2018,55,Seattle F&S,15
1/7/2018,58,Sacramento Main,2
1/7/2018,55,Sacramento Main,1
1/7/2018,88,Atlanta F&S,37
1/7/2018,140,Fontana,30
1/7/2018,58,Sacramento Main,2
1/7/2018,55,Atlanta F&S,3
1/7/2018,639,Atlanta F&S,63
