Inventory Date,ItemCode,Branch,Weekly Demand
1/14/18,600365,Baltimore F&S,5
1/21/18,600365,Baltimore F&S,5
1/28/18,600365,Baltimore F&S,5
1/7/18,600365,Linden,4
1/14/18,600365,Linden,4
1/21/18,600365,Linden,5
1/28/18,600365,Linden,6
1/7/18,600368,Baltimore F&S,5
1/14/18,600368,Baltimore F&S,5
1/21/18,600368,Baltimore F&S,5
1/28/18,600368,Baltimore F&S,5
1/7/18,600368,Linden,4
1/14/18,600368,Linden,4
1/21/18,600368,Linden,5
1/28/18,600368,Linden,6
1/7/18,600378,Baltimore F&S,5
1/14/18,600378,Baltimore F&S,5
1/21/18,600378,Baltimore F&S,5
1/28/18,600378,Baltimore F&S,5
1/7/18,600378,Great Lakes CC,2
1/14/18,600378,Great Lakes CC,2
1/21/18,600378,Great Lakes CC,2
1/28/18,600378,Great Lakes CC,2
1/7/18,600378,Linden,4
1/14/18,600378,Linden,4
1/21/18,600378,Linden,5
1/28/18,600378,Linden,6
1/7/18,600386,Baltimore F&S,15
1/14/18,600386,Baltimore F&S,19
1/21/18,600386,Baltimore F&S,20
1/28/18,600386,Baltimore F&S,20
1/7/18,600386,Great Lakes CC,2
1/14/18,600386,Great Lakes CC,2
1/21/18,600386,Great Lakes CC,2
1/28/18,600386,Great Lakes CC,32
1/7/18,600386,Linden,48
1/14/18,600386,Linden,48
1/21/18,600386,Linden,48
1/28/18,600386,Linden,48
1/7/18,600390,Baltimore F&S,5
1/14/18,600390,Baltimore F&S,5
1/21/18,600390,Baltimore F&S,5
1/28/18,600390,Baltimore F&S,5
1/7/18,600390,Great Lakes CC,2
1/14/18,600390,Great Lakes CC,2
1/21/18,600390,Great Lakes CC,2
1/28/18,600390,Great Lakes CC,2
1/7/18,600390,Linden,20
1/14/18,600390,Linden,20
1/21/18,600390,Linden,21
1/28/18,600390,Linden,22
1/7/18,600484,Baltimore F&S,30
1/14/18,600484,Baltimore F&S,30
1/21/18,600484,Baltimore F&S,30
1/28/18,600484,Baltimore F&S,30
1/7/18,600484,Great Lakes CC,30
1/14/18,600484,Great Lakes CC,30
1/21/18,600484,Great Lakes CC,30
1/28/18,600484,Great Lakes CC,30
1/7/18,600484,Linden,48
1/14/18,600484,Linden,48
1/21/18,600484,Linden,48
1/28/18,600484,Linden,48
1/7/18,600494,Baltimore F&S,30
1/14/18,600494,Baltimore F&S,30
1/21/18,600494,Baltimore F&S,30
1/28/18,600494,Baltimore F&S,30
1/7/18,600494,Great Lakes CC,60
1/14/18,600494,Great Lakes CC,60
1/21/18,600494,Great Lakes CC,60
1/28/18,600494,Great Lakes CC,90
1/7/18,600494,Linden,58
1/14/18,600494,Linden,58
1/21/18,600494,Linden,70
1/28/18,600494,Linden,73
1/7/18,600531,Baltimore F&S,10
1/14/18,600531,Baltimore F&S,10
1/21/18,600531,Baltimore F&S,10
1/28/18,600531,Baltimore F&S,10
1/7/18,600531,Linden,42
1/14/18,600531,Linden,42
1/21/18,600531,Linden,48
1/28/18,600531,Linden,49
1/7/18,600678,Baltimore F&S,5
1/14/18,600678,Baltimore F&S,5
1/21/18,600678,Baltimore F&S,5
1/28/18,600678,Baltimore F&S,5
1/7/18,600747,Baltimore F&S,40
1/14/18,600747,Baltimore F&S,40
1/21/18,600747,Baltimore F&S,40
1/28/18,600747,Baltimore F&S,40
1/7/18,600748,Baltimore F&S,40
1/14/18,600748,Baltimore F&S,40
1/21/18,600748,Baltimore F&S,40
1/28/18,600748,Baltimore F&S,40
1/7/18,601,Atlanta F&S,488
1/14/18,601,Atlanta F&S,443
1/21/18,601,Atlanta F&S,411
1/28/18,601,Atlanta F&S,473
1/7/18,601,Fontana,28
1/14/18,601,Fontana,28
1/21/18,601,Fontana,37
1/28/18,601,Fontana,54
1/7/18,601,Houston F&S,120
1/14/18,601,Houston F&S,39
1/21/18,601,Houston F&S,38
1/28/18,601,Houston F&S,38
1/7/18,601,Linden,35
1/14/18,601,Linden,35
1/21/18,601,Linden,35
1/28/18,601,Linden,35
1/7/18,601,Seattle F&S,60
1/14/18,601,Seattle F&S,60
1/21/18,601,Seattle F&S,60
1/28/18,601,Seattle F&S,58
1/7/18,601,Tampa F&S,870
1/14/18,601,Tampa F&S,892
1/21/18,601,Tampa F&S,895
1/28/18,601,Tampa F&S,921
1/7/18,601225,Baltimore F&S,219
1/14/18,601225,Baltimore F&S,219
1/21/18,601225,Baltimore F&S,219
1/28/18,601225,Baltimore F&S,219
1/7/18,601225,Linden,1
1/14/18,601225,Linden,1
1/21/18,601225,Linden,1
1/28/18,601225,Linden,1
1/7/18,601231,Baltimore F&S,187
1/14/18,601231,Baltimore F&S,187
1/21/18,601231,Baltimore F&S,177
1/28/18,601231,Baltimore F&S,170
1/7/18,601445,Baltimore F&S,148
1/14/18,601445,Baltimore F&S,148
1/21/18,601445,Baltimore F&S,147
1/28/18,601445,Baltimore F&S,147
1/7/18,601450,Baltimore F&S,621
1/14/18,601450,Baltimore F&S,636
1/21/18,601450,Baltimore F&S,636
1/28/18,601450,Baltimore F&S,1008
1/7/18,6024,Atlanta F&S,18
1/14/18,6024,Atlanta F&S,6
1/21/18,6024,Atlanta F&S,6
1/28/18,6024,Atlanta F&S,6
1/7/18,6024,Fontana,18
1/14/18,6024,Fontana,18
1/21/18,6024,Fontana,19
1/28/18,6024,Fontana,20
1/7/18,6024,Houston F&S,9
1/14/18,6024,Houston F&S,11
1/21/18,6024,Houston F&S,11
1/28/18,6024,Houston F&S,11
1/7/18,6024,Montreal F&S,8
1/14/18,6024,Montreal F&S,8
1/21/18,6024,Montreal F&S,8
1/28/18,6024,Montreal F&S,8
1/7/18,6024,Sacramento Main,2
1/14/18,6024,Sacramento Main,2
1/21/18,6024,Sacramento Main,2
1/28/18,6024,Sacramento Main,2
1/7/18,6024,Seattle F&S,10
1/14/18,6024,Seattle F&S,10
1/21/18,6024,Seattle F&S,10
1/28/18,6024,Seattle F&S,10
1/7/18,6024,Tampa F&S,14
1/14/18,6024,Tampa F&S,10
1/21/18,6024,Tampa F&S,10
1/28/18,6024,Tampa F&S,10
1/7/18,6024,Toronto F&S,66
1/14/18,6024,Toronto F&S,66
1/21/18,6024,Toronto F&S,68
1/28/18,6024,Toronto F&S,75
1/7/18,6024,Vancouver F&S,8
1/14/18,6024,Vancouver F&S,8
1/21/18,6024,Vancouver F&S,8
1/28/18,6024,Vancouver F&S,8
1/7/18,602586,Baltimore F&S,149
1/14/18,602586,Baltimore F&S,150
1/21/18,602586,Baltimore F&S,191
1/28/18,602586,Baltimore F&S,230
1/7/18,602596,Baltimore F&S,987
1/14/18,602596,Baltimore F&S,1143
1/21/18,602596,Baltimore F&S,1291
1/28/18,602596,Baltimore F&S,1334
1/7/18,603,Atlanta F&S,218
1/14/18,603,Atlanta F&S,234
1/21/18,603,Atlanta F&S,238
1/28/18,603,Atlanta F&S,221
1/7/18,603,Fontana,4
1/14/18,603,Fontana,4
1/21/18,603,Fontana,4
1/28/18,603,Fontana,9
1/7/18,603,Houston F&S,109
1/14/18,603,Houston F&S,83
1/21/18,603,Houston F&S,83
1/28/18,603,Houston F&S,95
1/7/18,603,Seattle F&S,37
1/14/18,603,Seattle F&S,37
1/21/18,603,Seattle F&S,37
1/28/18,603,Seattle F&S,37
1/7/18,603,Tampa F&S,151
1/14/18,603,Tampa F&S,136
1/21/18,603,Tampa F&S,136
1/28/18,603,Tampa F&S,176
1/7/18,603050,Baltimore F&S,28
1/14/18,603050,Baltimore F&S,23
1/21/18,603050,Baltimore F&S,17
1/28/18,603050,Baltimore F&S,17
1/7/18,603067,Baltimore F&S,1022
1/14/18,603067,Baltimore F&S,1164
1/21/18,603067,Baltimore F&S,1313
1/28/18,603067,Baltimore F&S,1356
1/7/18,603074US,Baltimore F&S,7
1/14/18,603074US,Baltimore F&S,7
1/21/18,603074US,Baltimore F&S,6
1/28/18,603074US,Baltimore F&S,6
1/7/18,603074US,Vancouver F&S,1
1/14/18,603074US,Vancouver F&S,1
1/21/18,603074US,Vancouver F&S,1
1/28/18,603074US,Vancouver F&S,1
1/7/18,603123,Baltimore F&S,336
1/14/18,603123,Baltimore F&S,230
1/21/18,603123,Baltimore F&S,230
1/28/18,603123,Baltimore F&S,230
1/7/18,603141,Baltimore F&S,56
1/14/18,603141,Baltimore F&S,33
1/21/18,603141,Baltimore F&S,4
1/28/18,603141,Baltimore F&S,4
1/7/18,603185,Baltimore F&S,90
1/14/18,603185,Baltimore F&S,96
1/21/18,603185,Baltimore F&S,103
1/28/18,603185,Baltimore F&S,105
1/7/18,603226US,Baltimore F&S,18
1/14/18,603226US,Baltimore F&S,18
1/21/18,603226US,Baltimore F&S,16
1/28/18,603226US,Baltimore F&S,16
1/7/18,603235,Baltimore F&S,100
1/14/18,603235,Baltimore F&S,100
1/21/18,603235,Baltimore F&S,100
1/28/18,603235,Baltimore F&S,100
1/7/18,603235NA34,Baltimore F&S,2109
1/14/18,603235NA34,Baltimore F&S,2052
1/21/18,603235NA34,Baltimore F&S,2021
1/28/18,603235NA34,Baltimore F&S,2345
1/7/18,603237,Baltimore F&S,43
1/14/18,603237,Baltimore F&S,41
1/21/18,603237,Baltimore F&S,31
1/28/18,603237,Baltimore F&S,31
1/7/18,603303,Baltimore F&S,48
1/14/18,603303,Baltimore F&S,48
1/21/18,603303,Baltimore F&S,48
1/28/18,603303,Baltimore F&S,48
1/7/18,603390,Baltimore F&S,148
1/14/18,603390,Baltimore F&S,148
1/21/18,603390,Baltimore F&S,148
1/28/18,603390,Baltimore F&S,148
1/7/18,603404,Baltimore F&S,82
1/14/18,603404,Baltimore F&S,47
1/21/18,603404,Baltimore F&S,45
1/28/18,603404,Baltimore F&S,45
1/7/18,603442,Baltimore F&S,52
1/14/18,603442,Baltimore F&S,52
1/21/18,603442,Baltimore F&S,52
1/28/18,603442,Baltimore F&S,52
1/7/18,605,Atlanta F&S,284
1/14/18,605,Atlanta F&S,288
1/21/18,605,Atlanta F&S,290
1/28/18,605,Atlanta F&S,290
1/7/18,605,Fontana,3
1/14/18,605,Fontana,3
1/21/18,605,Fontana,15
1/28/18,605,Fontana,41
1/28/18,605,Houston F&S,5
1/7/18,605,Seattle F&S,23
1/14/18,605,Seattle F&S,23
1/21/18,605,Seattle F&S,23
1/28/18,605,Seattle F&S,23
1/7/18,605,Tampa F&S,192
1/14/18,605,Tampa F&S,225
1/21/18,605,Tampa F&S,229
1/28/18,605,Tampa F&S,232
1/7/18,609,Atlanta F&S,30
1/14/18,609,Atlanta F&S,29
1/21/18,609,Atlanta F&S,29
1/28/18,609,Atlanta F&S,62
1/7/18,609,Houston F&S,19
1/14/18,609,Houston F&S,19
1/21/18,609,Houston F&S,19
1/28/18,609,Houston F&S,19
1/7/18,609,Tampa F&S,60
1/14/18,609,Tampa F&S,60
1/21/18,609,Tampa F&S,56
1/28/18,609,Tampa F&S,56
1/7/18,610,Atlanta F&S,42
1/14/18,610,Atlanta F&S,47
1/21/18,610,Atlanta F&S,46
1/28/18,610,Atlanta F&S,48
1/7/18,610,Houston F&S,25
1/14/18,610,Houston F&S,25
1/21/18,610,Houston F&S,25
1/28/18,610,Houston F&S,25
1/7/18,610,Tampa F&S,174
1/14/18,610,Tampa F&S,180
1/21/18,610,Tampa F&S,185
1/28/18,610,Tampa F&S,189
1/7/18,611,Atlanta F&S,67
1/14/18,611,Atlanta F&S,69
1/21/18,611,Atlanta F&S,67
1/28/18,611,Atlanta F&S,69
1/7/18,611,Houston F&S,11
1/14/18,611,Houston F&S,11
1/21/18,611,Houston F&S,11
1/28/18,611,Houston F&S,11
1/7/18,611,Tampa F&S,159
1/14/18,611,Tampa F&S,160
1/21/18,611,Tampa F&S,161
1/28/18,611,Tampa F&S,177
1/7/18,612,Atlanta F&S,46
1/14/18,612,Atlanta F&S,52
1/21/18,612,Atlanta F&S,52
1/28/18,612,Atlanta F&S,52
1/7/18,612,Houston F&S,4
1/14/18,612,Houston F&S,4
1/21/18,612,Houston F&S,4
1/28/18,612,Houston F&S,4
1/7/18,612,Tampa F&S,70
1/14/18,612,Tampa F&S,74
1/21/18,612,Tampa F&S,73
1/28/18,612,Tampa F&S,79
1/7/18,6121,Tampa F&S,72
1/14/18,6121,Tampa F&S,66
1/21/18,6121,Tampa F&S,66
1/28/18,6121,Tampa F&S,66
1/7/18,6121,Toronto F&S,8
1/14/18,6121,Toronto F&S,9
1/21/18,6121,Toronto F&S,10
1/28/18,6121,Toronto F&S,10
1/7/18,613,Atlanta F&S,71
1/14/18,613,Atlanta F&S,72
1/21/18,613,Atlanta F&S,72
1/28/18,613,Atlanta F&S,74
1/7/18,613,Houston F&S,12
1/14/18,613,Houston F&S,12
1/21/18,613,Houston F&S,12
1/28/18,613,Houston F&S,12
1/7/18,613,Tampa F&S,124
1/14/18,613,Tampa F&S,116
1/21/18,613,Tampa F&S,110
1/28/18,613,Tampa F&S,118
1/7/18,614,Atlanta F&S,126
1/14/18,614,Atlanta F&S,130
1/21/18,614,Atlanta F&S,126
1/28/18,614,Atlanta F&S,128
1/7/18,614,Tampa F&S,169
1/14/18,614,Tampa F&S,171
1/21/18,614,Tampa F&S,169
1/28/18,614,Tampa F&S,178
1/7/18,615,Atlanta F&S,152
1/14/18,615,Atlanta F&S,149
1/21/18,615,Atlanta F&S,143
1/28/18,615,Atlanta F&S,146
1/7/18,615,Houston F&S,18
1/14/18,615,Houston F&S,18
1/21/18,615,Houston F&S,18
1/28/18,615,Houston F&S,18
1/7/18,615,Tampa F&S,127
1/14/18,615,Tampa F&S,127
1/21/18,615,Tampa F&S,122
1/28/18,615,Tampa F&S,120
1/7/18,616,Atlanta F&S,122
1/14/18,616,Atlanta F&S,131
1/21/18,616,Atlanta F&S,124
1/28/18,616,Atlanta F&S,132
1/7/18,616,Houston F&S,33
1/14/18,616,Houston F&S,23
1/21/18,616,Houston F&S,20
1/28/18,616,Houston F&S,28
1/7/18,616,Seattle F&S,4
1/14/18,616,Seattle F&S,4
1/7/18,616,Tampa F&S,274
1/14/18,616,Tampa F&S,278
1/21/18,616,Tampa F&S,283
1/28/18,616,Tampa F&S,292
1/7/18,6161,Atlanta F&S,6449
1/14/18,6161,Atlanta F&S,6211
1/21/18,6161,Atlanta F&S,6330
1/28/18,6161,Atlanta F&S,6808
1/7/18,6161,Baltimore F&S,3118
1/14/18,6161,Baltimore F&S,3303
1/21/18,6161,Baltimore F&S,3356
1/28/18,6161,Baltimore F&S,3426
1/7/18,6161,Edmonton F&S,3337
1/14/18,6161,Edmonton F&S,3097
1/21/18,6161,Edmonton F&S,2810
1/28/18,6161,Edmonton F&S,2715
1/7/18,6161,Fontana,6347
1/14/18,6161,Fontana,6328
1/21/18,6161,Fontana,6431
1/28/18,6161,Fontana,6123
1/7/18,6161,Great Lakes CC,978
1/14/18,6161,Great Lakes CC,892
1/21/18,6161,Great Lakes CC,878
1/28/18,6161,Great Lakes CC,1031
1/7/18,6161,Houston F&S,3146
1/14/18,6161,Houston F&S,2754
1/21/18,6161,Houston F&S,2666
1/28/18,6161,Houston F&S,2564
1/7/18,6161,Linden,65
1/14/18,6161,Linden,57
1/21/18,6161,Linden,57
1/28/18,6161,Linden,57
1/7/18,6161,Montreal F&S,919
1/14/18,6161,Montreal F&S,1409
1/21/18,6161,Montreal F&S,1615
1/28/18,6161,Montreal F&S,1574
1/7/18,6161,Sacramento Main,656
1/14/18,6161,Sacramento Main,656
1/21/18,6161,Sacramento Main,628
1/28/18,6161,Sacramento Main,493
1/7/18,6161,Seattle F&S,5519
1/14/18,6161,Seattle F&S,4951
1/21/18,6161,Seattle F&S,5154
1/28/18,6161,Seattle F&S,4986
1/7/18,6161,Tampa F&S,15538
1/14/18,6161,Tampa F&S,15309
1/21/18,6161,Tampa F&S,15907
1/28/18,6161,Tampa F&S,15896
1/7/18,6161,Toronto F&S,39177
1/14/18,6161,Toronto F&S,40548
1/21/18,6161,Toronto F&S,40338
1/28/18,6161,Toronto F&S,39838
1/7/18,6161,Vancouver F&S,21982
1/14/18,6161,Vancouver F&S,21842
1/21/18,6161,Vancouver F&S,22032
1/28/18,6161,Vancouver F&S,22129
1/7/18,617,Atlanta F&S,132
1/14/18,617,Atlanta F&S,130
1/21/18,617,Atlanta F&S,129
1/28/18,617,Atlanta F&S,145
1/7/18,617,Houston F&S,33
1/14/18,617,Houston F&S,24
1/21/18,617,Houston F&S,21
1/28/18,617,Houston F&S,29
1/7/18,617,Tampa F&S,423
1/14/18,617,Tampa F&S,434
1/21/18,617,Tampa F&S,444
1/28/18,617,Tampa F&S,452
1/7/18,618,Atlanta F&S,88
1/14/18,618,Atlanta F&S,99
1/21/18,618,Atlanta F&S,100
1/28/18,618,Atlanta F&S,104
1/7/18,618,Houston F&S,15
1/14/18,618,Houston F&S,9
1/21/18,618,Houston F&S,7
1/28/18,618,Houston F&S,15
1/7/18,618,Tampa F&S,157
1/14/18,618,Tampa F&S,181
1/21/18,618,Tampa F&S,194
1/28/18,618,Tampa F&S,207
1/7/18,619,Atlanta F&S,153
1/14/18,619,Atlanta F&S,164
1/21/18,619,Atlanta F&S,166
1/28/18,619,Atlanta F&S,174
1/7/18,619,Houston F&S,22
1/14/18,619,Houston F&S,16
1/21/18,619,Houston F&S,16
1/28/18,619,Houston F&S,20
1/7/18,619,Tampa F&S,319
1/14/18,619,Tampa F&S,317
1/21/18,619,Tampa F&S,312
1/28/18,619,Tampa F&S,313
1/7/18,62,Atlanta F&S,568
1/14/18,62,Atlanta F&S,685
1/21/18,62,Atlanta F&S,694
1/28/18,62,Atlanta F&S,696
1/7/18,62,Baltimore F&S,998
1/14/18,62,Baltimore F&S,1050
1/21/18,62,Baltimore F&S,1116
1/28/18,62,Baltimore F&S,1095
1/7/18,62,Edmonton F&S,1838
1/14/18,62,Edmonton F&S,1764
1/21/18,62,Edmonton F&S,1784
1/28/18,62,Edmonton F&S,1764
1/7/18,62,Fontana,1717
1/14/18,62,Fontana,1759
1/21/18,62,Fontana,1792
1/28/18,62,Fontana,1772
1/7/18,62,Great Lakes CC,236
1/14/18,62,Great Lakes CC,303
1/21/18,62,Great Lakes CC,300
1/28/18,62,Great Lakes CC,299
1/7/18,62,Houston F&S,554
1/14/18,62,Houston F&S,561
1/21/18,62,Houston F&S,560
1/28/18,62,Houston F&S,560
1/7/18,62,Montreal F&S,654
1/14/18,62,Montreal F&S,664
1/21/18,62,Montreal F&S,663
1/28/18,62,Montreal F&S,610
1/7/18,62,Sacramento Main,38
1/14/18,62,Sacramento Main,35
1/21/18,62,Sacramento Main,29
1/28/18,62,Sacramento Main,25
1/7/18,62,Seattle F&S,612
1/14/18,62,Seattle F&S,609
1/21/18,62,Seattle F&S,597
1/28/18,62,Seattle F&S,615
1/7/18,62,Tampa F&S,2119
1/14/18,62,Tampa F&S,2103
1/21/18,62,Tampa F&S,1979
1/28/18,62,Tampa F&S,1989
1/7/18,62,Toronto F&S,374
1/14/18,62,Toronto F&S,374
1/21/18,62,Toronto F&S,374
1/28/18,62,Toronto F&S,401
1/7/18,62,Vancouver F&S,1477
1/14/18,62,Vancouver F&S,1477
1/21/18,62,Vancouver F&S,1477
1/28/18,62,Vancouver F&S,1507
1/7/18,620,Atlanta F&S,301
1/14/18,620,Atlanta F&S,299
1/21/18,620,Atlanta F&S,297
1/28/18,620,Atlanta F&S,303
1/7/18,620,Houston F&S,69
1/14/18,620,Houston F&S,41
1/21/18,620,Houston F&S,35
1/28/18,620,Houston F&S,39
1/7/18,620,Tampa F&S,527
1/14/18,620,Tampa F&S,544
1/21/18,620,Tampa F&S,563
1/28/18,620,Tampa F&S,580
1/7/18,621,Atlanta F&S,90
1/14/18,621,Atlanta F&S,97
1/21/18,621,Atlanta F&S,93
1/28/18,621,Atlanta F&S,125
1/7/18,621,Houston F&S,115
1/14/18,621,Houston F&S,95
1/21/18,621,Houston F&S,88
1/28/18,621,Houston F&S,88
1/7/18,621,Tampa F&S,40
1/14/18,621,Tampa F&S,40
1/21/18,621,Tampa F&S,40
1/28/18,621,Tampa F&S,37
1/7/18,622,Atlanta F&S,151
1/14/18,622,Atlanta F&S,153
1/21/18,622,Atlanta F&S,153
1/28/18,622,Atlanta F&S,152
1/7/18,622,Houston F&S,37
1/14/18,622,Houston F&S,37
1/21/18,622,Houston F&S,37
1/28/18,622,Houston F&S,37
1/7/18,622,Seattle F&S,18
1/14/18,622,Seattle F&S,18
1/21/18,622,Seattle F&S,18
1/28/18,622,Seattle F&S,18
1/7/18,622,Tampa F&S,72
1/14/18,622,Tampa F&S,70
1/21/18,622,Tampa F&S,75
1/28/18,622,Tampa F&S,75
1/7/18,623,Atlanta F&S,79
1/14/18,623,Atlanta F&S,79
1/21/18,623,Atlanta F&S,69
1/28/18,623,Atlanta F&S,69
1/7/18,623,Houston F&S,4
1/14/18,623,Houston F&S,1
1/21/18,623,Houston F&S,1
1/28/18,623,Houston F&S,1
1/7/18,623,Seattle F&S,6
1/14/18,623,Seattle F&S,6
1/21/18,623,Seattle F&S,6
1/28/18,623,Seattle F&S,6
1/7/18,623,Tampa F&S,79
1/14/18,623,Tampa F&S,75
1/21/18,623,Tampa F&S,73
1/28/18,623,Tampa F&S,66
1/7/18,624,Atlanta F&S,45
1/14/18,624,Atlanta F&S,44
1/21/18,624,Atlanta F&S,42
1/28/18,624,Atlanta F&S,48
1/7/18,624,Houston F&S,2
1/14/18,624,Houston F&S,2
1/7/18,624,Tampa F&S,45
1/14/18,624,Tampa F&S,45
1/21/18,624,Tampa F&S,45
1/28/18,624,Tampa F&S,45
1/7/18,6241,Sacramento Main,323
1/14/18,6241,Sacramento Main,323
1/21/18,6241,Sacramento Main,323
1/28/18,6241,Sacramento Main,303
1/7/18,6241,Seattle F&S,428
1/14/18,6241,Seattle F&S,428
1/21/18,6241,Seattle F&S,428
1/28/18,6241,Seattle F&S,428
1/7/18,6243,Baltimore F&S,16
1/14/18,6243,Baltimore F&S,16
1/21/18,6243,Baltimore F&S,16
1/28/18,6243,Baltimore F&S,16
1/7/18,6243,Sacramento Main,890
1/14/18,6243,Sacramento Main,672
1/21/18,6243,Sacramento Main,672
1/28/18,6243,Sacramento Main,432
1/7/18,6243,Seattle F&S,1435
1/14/18,6243,Seattle F&S,1435
1/21/18,6243,Seattle F&S,1346
1/28/18,6243,Seattle F&S,1309
1/7/18,6243,Toronto F&S,2
1/14/18,6243,Toronto F&S,2
1/21/18,6243,Toronto F&S,2
1/28/18,6243,Toronto F&S,2
1/7/18,6244,Baltimore F&S,16
1/14/18,6244,Baltimore F&S,16
1/21/18,6244,Baltimore F&S,16
1/28/18,6244,Baltimore F&S,16
1/7/18,6244,Sacramento Main,983
1/14/18,6244,Sacramento Main,765
1/21/18,6244,Sacramento Main,765
1/28/18,6244,Sacramento Main,525
1/7/18,6244,Seattle F&S,1130
1/14/18,6244,Seattle F&S,1112
1/21/18,6244,Seattle F&S,1100
1/28/18,6244,Seattle F&S,1100
1/7/18,625,Atlanta F&S,47
1/14/18,625,Atlanta F&S,44
1/21/18,625,Atlanta F&S,44
1/28/18,625,Atlanta F&S,41
1/7/18,625,Houston F&S,8
1/14/18,625,Houston F&S,8
1/21/18,625,Houston F&S,8
1/28/18,625,Houston F&S,8
1/7/18,625,Tampa F&S,50
1/14/18,625,Tampa F&S,54
1/21/18,625,Tampa F&S,47
1/28/18,625,Tampa F&S,47
1/7/18,626,Atlanta F&S,79
1/14/18,626,Atlanta F&S,77
1/21/18,626,Atlanta F&S,67
1/28/18,626,Atlanta F&S,67
1/7/18,626,Houston F&S,10
1/7/18,626,Tampa F&S,80
1/14/18,626,Tampa F&S,78
1/21/18,626,Tampa F&S,73
1/28/18,626,Tampa F&S,59
1/7/18,627,Atlanta F&S,643
1/14/18,627,Atlanta F&S,684
1/21/18,627,Atlanta F&S,676
1/28/18,627,Atlanta F&S,683
1/7/18,627,Houston F&S,114
1/14/18,627,Houston F&S,108
1/21/18,627,Houston F&S,106
1/28/18,627,Houston F&S,106
1/7/18,627,Tampa F&S,332
1/14/18,627,Tampa F&S,336
1/21/18,627,Tampa F&S,324
1/28/18,627,Tampa F&S,285
1/7/18,6271,Seattle F&S,100
1/14/18,6271,Seattle F&S,100
1/21/18,6271,Seattle F&S,100
1/28/18,6271,Seattle F&S,100
1/7/18,628,Atlanta F&S,376
1/14/18,628,Atlanta F&S,426
1/21/18,628,Atlanta F&S,424
1/28/18,628,Atlanta F&S,440
1/7/18,628,Houston F&S,125
1/14/18,628,Houston F&S,105
1/21/18,628,Houston F&S,98
1/28/18,628,Houston F&S,110
1/7/18,628,Seattle F&S,10
1/14/18,628,Seattle F&S,10
1/7/18,628,Tampa F&S,694
1/14/18,628,Tampa F&S,740
1/21/18,628,Tampa F&S,739
1/28/18,628,Tampa F&S,739
1/7/18,629,Atlanta F&S,479
1/14/18,629,Atlanta F&S,474
1/21/18,629,Atlanta F&S,433
1/28/18,629,Atlanta F&S,498
1/7/18,629,Houston F&S,132
1/14/18,629,Houston F&S,107
1/21/18,629,Houston F&S,102
1/28/18,629,Houston F&S,120
1/7/18,629,Seattle F&S,6
1/14/18,629,Seattle F&S,6
1/21/18,629,Seattle F&S,6
1/28/18,629,Seattle F&S,6
1/7/18,629,Tampa F&S,916
1/14/18,629,Tampa F&S,901
1/21/18,629,Tampa F&S,929
1/28/18,629,Tampa F&S,883
1/7/18,63,Atlanta F&S,375
1/14/18,63,Atlanta F&S,320
1/21/18,63,Atlanta F&S,281
1/28/18,63,Atlanta F&S,428
1/7/18,63,Baltimore F&S,788
1/14/18,63,Baltimore F&S,780
1/21/18,63,Baltimore F&S,837
1/28/18,63,Baltimore F&S,893
1/7/18,63,Edmonton F&S,638
1/14/18,63,Edmonton F&S,518
1/21/18,63,Edmonton F&S,510
1/28/18,63,Edmonton F&S,440
1/7/18,63,Fontana,383
1/14/18,63,Fontana,379
1/21/18,63,Fontana,393
1/28/18,63,Fontana,671
1/7/18,63,Great Lakes CC,4
1/14/18,63,Great Lakes CC,3
1/21/18,63,Great Lakes CC,3
1/28/18,63,Great Lakes CC,3
1/7/18,63,Houston F&S,225
1/14/18,63,Houston F&S,169
1/21/18,63,Houston F&S,137
1/28/18,63,Houston F&S,137
1/7/18,63,Montreal F&S,284
1/14/18,63,Montreal F&S,284
1/21/18,63,Montreal F&S,283
1/28/18,63,Montreal F&S,275
1/7/18,63,Sacramento Main,12
1/14/18,63,Sacramento Main,12
1/21/18,63,Sacramento Main,12
1/28/18,63,Sacramento Main,9
1/7/18,63,Seattle F&S,686
1/14/18,63,Seattle F&S,794
1/21/18,63,Seattle F&S,1118
1/28/18,63,Seattle F&S,1199
1/7/18,63,Tampa F&S,755
1/14/18,63,Tampa F&S,707
1/21/18,63,Tampa F&S,666
1/28/18,63,Tampa F&S,700
1/7/18,63,Vancouver F&S,180
1/14/18,63,Vancouver F&S,180
1/21/18,63,Vancouver F&S,180
1/28/18,63,Vancouver F&S,180
1/7/18,630,Atlanta F&S,320
1/14/18,630,Atlanta F&S,326
1/21/18,630,Atlanta F&S,324
1/28/18,630,Atlanta F&S,340
1/7/18,630,Houston F&S,156
1/14/18,630,Houston F&S,136
1/21/18,630,Houston F&S,132
1/28/18,630,Houston F&S,144
1/7/18,630,Tampa F&S,317
1/14/18,630,Tampa F&S,386
1/21/18,630,Tampa F&S,411
1/28/18,630,Tampa F&S,429
1/7/18,631,Atlanta F&S,388
1/14/18,631,Atlanta F&S,382
1/21/18,631,Atlanta F&S,387
1/28/18,631,Atlanta F&S,396
1/7/18,631,Houston F&S,92
1/14/18,631,Houston F&S,85
1/21/18,631,Houston F&S,85
1/28/18,631,Houston F&S,97
1/7/18,631,Tampa F&S,484
1/14/18,631,Tampa F&S,561
1/21/18,631,Tampa F&S,559
1/28/18,631,Tampa F&S,566
